id,type,src,dst,app,latency,message,ctime,size,buffer,path,shiftime
134,LINK,7,23,5,10.0000012,M.USER.APP.5,3041.0000074476193,12,3,"[6, 1, 0, 2, 7, 23, 72]",0.0
133,LINK,33,101,4,9.000002222222221,M.USER.APP.4,3042.0000487809525,20,3,"[5, 1, 0, 3, 10, 33, 101]",0.0
132,LINK,2,9,3,1.00002,M.USER.APP.3,3044.000007669841,20,3,"[4, 1, 0, 2, 9, 28]",0.0
132,LINK,9,28,3,1.00002,M.USER.APP.3,3045.000027669841,20,3,"[4, 1, 0, 2, 9, 28]",0.0
132,LINK,28,9,3,1.00002,3_(0-2),3046.300047669841,20,3,"[28, 9]",0.0
135,LINK,5,17,6,1.000022,M.USER.APP.6,3048.0000201555554,22,2,"[7, 2, 0, 1, 5, 17]",0.0
134,LINK,23,72,5,3.000004,M.USER.APP.5,3051.0000086476193,12,1,"[6, 1, 0, 2, 7, 23, 72]",0.0
139,LINK,3,12,2,3.00001,M.USER.APP.2,3128,30,0,"[3, 12, 38, 117]",0.0
140,LINK,4,1,3,10.000002,M.USER.APP.3,3128,20,1,"[4, 1, 0, 2, 9, 28]",0.0
141,LINK,5,1,4,10.000002,M.USER.APP.4,3128,20,2,"[5, 1, 0, 3, 10, 33, 101]",0.0
142,LINK,6,1,5,7.000001714285714,M.USER.APP.5,3128,12,3,"[6, 1, 0, 2, 7, 23, 72]",0.0
143,LINK,7,2,6,6.000003666666666,M.USER.APP.6,3128,22,4,"[7, 2, 0, 1, 5, 17]",0.0
